shortcode,url,type,taken_at,timestamp,views,likes,comments,duration,caption,thumbnail
Cis9QjYp_13,https://www.instagram.com/reel/Cis9QjYp_13/,clips,2022-09-19T20:55:34.000Z,1663620934,,1921,377,,"Estou em busca, mas tem que ser de perpétuo 👀",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/499999674_1030440512486802_7496451203822151599_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MjkzMDk4Njg3NTg1NDc4MTgxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=eQgJ0aZ6y60Q7kNvwE442WQ&_nc_oc=AdqVu4P983DqbVkXN1nEIZsGpsjQBW2iXZQOMCTR_NG2VnK0qTKAH36jMB5asDa53sc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=wahSgs-bJ_XoC8TElyeQBg&_nc_ss=7a22e&oh=00_AQBlEK9WP6HGg5_-kKI7KvsBhVeaVRqg-nmyPC5Fym4S7A&oe=6A658696
CilgFMwtqmk,https://www.instagram.com/reel/CilgFMwtqmk/,igtv,2022-09-16T23:25:29.000Z,1663370729,3870,182,9,,"Ele fez 100 mil dentro de 30 dias, utilizando a metodologia da Escola do Perpétuo, no nicho de Excel",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/642130163_1269175345122402_193308534087105082_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MjkyODg4ODIyNzQ2MjI5MzkyNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IklHVFYueHBpZHMuNzIwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=gWKYvNEP_7wQ7kNvwEVIdQr&_nc_oc=AdqSTKgLfwZwK29W-Q-9vkkG8httVacRcJAgk7C7dmt9omR4z_Mudq6z6OnVXtQhjGA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=wahSgs-bJ_XoC8TElyeQBg&_nc_ss=7a22e&oh=00_AQAVBfduV26KQvQSv_EMuHOWvYvzvSdm5Ltl19yd5cq_hQ&oe=6A65A935
CigGzkjJLq9,https://www.instagram.com/reel/CigGzkjJLq9/,clips,2022-09-14T21:08:29.000Z,1663189709,,1037,22,,"Um perpeteiro 100k:  ✅ Detecta padrões: Em toda campanha de conversão, mesmo que ela não gere nenhuma venda, você precisa analisar os dados. Com isso você vai conseguir observar o que se repete. Detectar padrões é a chave pra aumentar resultados.   ✅ Testa vários anúncios: Você já parou pra pensar que o limite de anúncios por página no Facebook é de 250? E você está achando que vai fazer 100 mil reais em 30 dias, fazendo apenas 5 anúncios por ano? Aumente o seu banco de referências e produza mais anúncios!  ✅ Não têm medo de aumentar o investimento: Detectou o seu padrão de escala pra conversão? Então aumente o investimento. Se hoje você investe 5 mil e voltam 10 mil, não pense que se continuar investindo 5 mil, uma hora os 100 mil vem. Você precisa escalar o seu investimento pra escalar o seu resultado!   Você faz essas 3 coisas no seu negócio?  Se você quer aprender o mapa definitivo para faturar 100 mil reais em 30 dias,  clique no ➡link da bio⬅ e faça sua inscrição!",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503038778_1419323775895962_5051659833249667331_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MjkyNzM2OTY5MDAwNzUxNzg4NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjM1MTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=yAmL_pYInAUQ7kNvwH5lK8Q&_nc_oc=Adq_rbhoHhLv977ad6mMFUkrNoqAG-AcmDFuYoTimUfy0SJYpQEfL0dxrnioL1Zoh0E&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=wahSgs-bJ_XoC8TElyeQBg&_nc_ss=7a22e&oh=00_AQDHAKKZy_iVZ_MW17CUZx8SWDl6axxIdm4Y4-NqJ2GUWw&oe=6A65ACF4
CifhGZ1v5xt,https://www.instagram.com/reel/CifhGZ1v5xt/,clips,2022-09-14T15:39:15.000Z,1663169955,,169,9,,Thiago Terra fez 100 mil reais em 30 dias sem produzir conteúdo!    Quer descobrir cada detalhe da estratégia mais simples e lucrativa para vender produtos digitais todos os dias na internet?   Clique no ➡link da bio⬅ e se inscreva na Escola do Perpétuo!,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/497610909_1211745630588374_9157466661754483903_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MjkyNzIwMzg1ODQxMTEzNDA2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjM2OC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=vsGInkRgVSAQ7kNvwGIY8g8&_nc_oc=AdraX4JEKfFzFyjydmIF1X-RYijSArIdlCjKmwtJ4auiBqZ_cRt0-1M8LawyHVILHv8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=wahSgs-bJ_XoC8TElyeQBg&_nc_ss=7a22e&oh=00_AQCPlwaho7TKmltOjztAEGB69cALFFNuJ45Gv3MeNa3GqQ&oe=6A658CF3
CibJ6FtvwT4,https://www.instagram.com/reel/CibJ6FtvwT4/,clips,2022-09-12T22:59:43.000Z,1663023583,,908,38,,"Você pode escolher!   É você quem define aonde quer chegar, assuma o papel de protagonista da sua história!",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503027327_1092942139344451_8150938092590555974_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MjkyNTk3NTk1NzE5MTcyMjIzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjMyNDAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=xAZqS0W72acQ7kNvwG5i4rv&_nc_oc=AdqsIfpbgfvsQQ51UdR8Uona1oQ6yYkmsXF0EPK0vGrYzEVl1zDXCWCsDzw7x2Qww_Q&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=J1E0wR9WEGhXJB2yUx9SFw&_nc_ss=7a22e&oh=00_AQBBjXf_OLH_HkmwYMvakypY1DbcFUah4tNOGAGN0m2WOA&oe=6A65972B
CiU147GulJy,https://www.instagram.com/reel/CiU147GulJy/,clips,2022-09-10T12:09:05.000Z,1662811745,,7206,131,,Aplique essa estratégia 👀,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/502085624_1062888622400652_5421634855249195358_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MjkyNDE5OTA2NjI4OTcyMTk3MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=Hb6HhPNOUIEQ7kNvwEpZ5k7&_nc_oc=AdoPQl98to0J4eA4ydiwGJUz5TYaa2nXEN72j3vwF_FLK5C_8WOzXuDdwpq1u-tsuc4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=J1E0wR9WEGhXJB2yUx9SFw&_nc_ss=7a22e&oh=00_AQBWH5vTfDWQln12t6G0BWdMYckwoJQcr9ZhzMSQCTumVw&oe=6A6584B7
CiQ3Fwnvme7,https://www.instagram.com/reel/CiQ3Fwnvme7/,clips,2022-09-08T23:03:01.000Z,1662678181,,2032,85,,Siga @michamenezes   Sente só um pouquinho de como foi o meu Fire 2022! 🤩  Foi uma honra compartilhar todo o meu conhecimento para mais de 2.500 pessoas,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/501972267_1198289628284571_5608979307653251350_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MjkyMzA3ODQ0NjUyNTM0MzY3NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjIyNTEuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=QoG8DjczmncQ7kNvwHr7vmc&_nc_oc=Adp2-wHJJDDbBrGtEji-A8RBUEC9nSPjDSjBtkyGxW9843tBUf-MF9pdOvmXCXIs_CE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=J1E0wR9WEGhXJB2yUx9SFw&_nc_ss=7a22e&oh=00_AQAp1XkNDhCULy2hQU79BYqCSGaakiLAtNDawVlJlPKIKA&oe=6A65BAE4
CiQl_hujqPY,https://www.instagram.com/reel/CiQl_hujqPY/,igtv,2022-09-08T20:33:00.000Z,1662669180,3390,255,12,,Ele fez 2.5 milhões vendendo e-books no nicho de confeitaria.,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/640461678_945699477917154_6312180596453626326_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MjkyMzAwMzI1MTQyNTk3NzMwNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IklHVFYueHBpZHMuMzIwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=voZKCtYHdwgQ7kNvwGv6LNa&_nc_oc=AdoXcP0wh72RcIgn_miXvolnB0ywxBWyZYTEhDhRRPFmYK6rF3Am3eRodCdUtT2ah_w&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=J1E0wR9WEGhXJB2yUx9SFw&_nc_ss=7a22e&oh=00_AQDXYPB4B1iziAFh7iIEQqI7zPVyoFcN3BIV1QMSXbF4EQ&oe=6A659908
CiQADbWvO1f,https://www.instagram.com/reel/CiQADbWvO1f/,clips,2022-09-08T15:01:38.000Z,1662649298,,1239,29,,"A internet, alinhada com a estratégia certa, tem o poder de espalhar o seu conhecimento e te fazer alcançar múltiplos 6 dígitos todos os meses!   Pare de assistir os resultados das outras pessoas e comece a construir o seu!  Quer descobrir como?   Clique no ➡link do perfil⬅ e conheça a estratégia capaz de te levar do zero aos 100 mil reais por mês!",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/497162901_1957583241445693_8993017476060690124_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MjkyMjgzNjM5MzY5NDM5MTY0Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=uaMMhewo1P4Q7kNvwFTZFds&_nc_oc=AdqXwIBXsqKwtanGFrniU_nTSGrYfwje_hET6I8GN0iODGBUKHlOH0MqxkEiypEkYqc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=J1E0wR9WEGhXJB2yUx9SFw&_nc_ss=7a22e&oh=00_AQCS3orK84BoPKIabV6p3Pha_s3H95dIyNtCqz9D5Dsv_g&oe=6A65B0D2
CiOMUzsv_tq,https://www.instagram.com/reel/CiOMUzsv_tq/,clips,2022-09-07T22:10:19.000Z,1662588619,,168,5,,Quer descobrir como alcançar esses resultados?   Clique no ➡link do perfil⬅ e conheça a estratégia capaz de te levar do zero aos 100 mil reais por mês!,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/499408871_1429571288463559_5767574914676446668_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MjkyMjMyNzQxNDY2OTMxMDgyNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=d6O6_O5Wl_MQ7kNvwEcPrXf&_nc_oc=Ado8wBC-jjxYrtShHPHQ5I-zTvgKnAJzMuONmbQG3ZAFosqsEorsm3iQeoRSYEnmnC4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=J1E0wR9WEGhXJB2yUx9SFw&_nc_ss=7a22e&oh=00_AQANynsbldyS9N04F2OPT5QIsnkFhE1QHbswEwpfsKarrQ&oe=6A658B26
CiLkkkHpAn0,https://www.instagram.com/reel/CiLkkkHpAn0/,igtv,2022-09-06T21:44:21.000Z,1662500661,4553,271,17,,Eles fizeram 174mil dentro de 30 dias aplicando a metodologia da Escola do Perpétuo,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/643431390_2119030258909295_3696069810211441068_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MjkyMTU4OTYyNTYzODM1NzQ5Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IklHVFYueHBpZHMuMzIwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=5siwMikceMUQ7kNvwEVLPoJ&_nc_oc=AdrriAYmf29X-XY0mw0hCj2-G3IqSPgodzyD-nQKMGAdB-RZjuzHi2VdnPvGXxYZ_GI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=J1E0wR9WEGhXJB2yUx9SFw&_nc_ss=7a22e&oh=00_AQA6CZUUZ7S7kG5XSl-Y3CDdpWTTYj6McKmNMp858z70hA&oe=6A65857A
CiI74_JAEoU,https://www.instagram.com/reel/CiI74_JAEoU/,clips,2022-09-05T21:11:44.000Z,1662412304,,410,17,,Nataly entendeu a importância de ter fluxo de caixa para a construção de um negócio sustentável e hoje fatura 100 mil reais em 30 dias com perpétuo! 🔥  Quer descobrir como alcançar esses resultados?   Clique no ➡link do perfil⬅ e conheça a estratégia capaz de te levar do zero aos 100 mil reais por mês!,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503932120_2016936839140058_5634100194459453348_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MjkyMDg0Nzc1OTE4MTM2NzgyOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjM2OC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=JVB2JiMeFFgQ7kNvwF7PWW8&_nc_oc=Adryu1_FfFvTh6m1UKO_BUsFt3tUf6tMkQiuLmFNwNUn1bdF3RZHxMSPMv3UgoXtBaQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=qN_QPyllI56VMnmprkKLZg&_nc_ss=7a22e&oh=00_AQB8hBQvlsLHv3Cr7AHaOxXrjmanBXmKY4F11tClzN7rFA&oe=6A658C80
CiIRke7vutm,https://www.instagram.com/reel/CiIRke7vutm/,clips,2022-09-05T15:34:05.000Z,1662392045,,492,21,,"Siga @michamenezes   Os filmes podem ser imprevisíveis, mas o seu negócio, não!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/491457050_1123280649561222_2472866217724546816_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MjkyMDY2MTYzMjI1NjI0MDQ4Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjIyNTEuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=CuR2e98md5oQ7kNvwGqWyR5&_nc_oc=Adpnd_1Yntw-8W4TUBN1v0wYmzFbkr5WZyS3tFrM22UYmdgbq0B77AsizT_BIOZwq6g&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=qN_QPyllI56VMnmprkKLZg&_nc_ss=7a22e&oh=00_AQBzPQBRLX8Oth-uwnoY23ZSuFcjRK2ni2gYJHf0t6_ZJA&oe=6A65862F
CiFcJm2ApPj,https://www.instagram.com/reel/CiFcJm2ApPj/,clips,2022-09-04T12:36:23.000Z,1662294983,,2336,107,,É isso que acontece quando você não desiste no meio do caminho ❤️,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/500045061_2088378924995037_2154221883866673109_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MjkxOTg2MzczODkwNTU2NDEzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=g_GsPeayOQkQ7kNvwGlO6S2&_nc_oc=AdqKjPKmmMfgduS88ZODemCbqjRoSEfSED-pvPZ2eSo2TpO6bMqFWUk67nUFCZ7h_Mw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=qN_QPyllI56VMnmprkKLZg&_nc_ss=7a22e&oh=00_AQBIJ9XsP-_wlmXqhqLRhnKY5tRFtPD4EhHfGEEtbBSNRA&oe=6A658B19
CiDftvoOtmK,https://www.instagram.com/reel/CiDftvoOtmK/,clips,2022-09-03T18:34:02.000Z,1662230042,,21543,659,,Primeiro vídeo: 2019 (quando fiz uma fila imaginária 🤣)  Segundo vídeo: 2022 (quando palestrei no palco do Fire pela primeira vez 🤍)  Nenhum negócio começa grande. E nem tudo mundo vai acreditar em você!   Só comece! A hora perfeita nunca vai existir!   Acredite em você  Acredite no seu negócio  Acredite em Deus,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/503079989_1181139427121417_2623954219644474304_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MjkxOTMxNjQ2NjQyNTMyMTg2Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=ZeJZveRNnRgQ7kNvwGwDlkw&_nc_oc=AdoWJbms-rY9ZNb9w3vsD9gkHNE_guUEc4ymf8d_tNkOU-LtfO8Y_pp84qK4M9E6X1E&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=qN_QPyllI56VMnmprkKLZg&_nc_ss=7a22e&oh=00_AQCFTVwKwGXzzhGDP0bFR4n1ojLw7iZT1SgbHJdztpqriQ&oe=6A65B6EE
CiCuTBqtnG9,https://www.instagram.com/reel/CiCuTBqtnG9/,clips,2022-09-03T11:26:35.000Z,1662204395,,4123,400,,"Fui aplaudido de pé por mais de 2mil pessoas.  Olhando pra trás, agora, eu entendo que tudo deveria acontecer exatamente do jeito que foi. Tudo tem o tempo certo!!   Vá descobrir o que acontece se você não desistir!! É só dar um passo de cada vez ❤️",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503482335_2145825099212708_454961352163242770_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MjkxOTA5OTEyNjA4OTQxMzA1Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=iTwf6r9tRX0Q7kNvwEn8pda&_nc_oc=Adri2iVACTMwL-lU4zozVVcxT31lpSefiiCAmziFHYaCjhZMTU35u9fCCgyusYlzgbU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=qN_QPyllI56VMnmprkKLZg&_nc_ss=7a22e&oh=00_AQC58K5e8Bz3bsLQVvx_7VlMsp1U5na4f-R0fa2TGAiraw&oe=6A65B8B7
Ch9wrSLg3UI,https://www.instagram.com/reel/Ch9wrSLg3UI/,clips,2022-09-01T13:01:01.000Z,1662037261,,472,72,,"Quer aprender como gerar caixa todos os dias de forma semi-automática com produtos digitais simples?   Clique no ➡link do meu perfil⬅ e garanta a sua vaga no evento online e ao vivo que vou fazer no dia 15 de Setembro, às 20:07h! Lá você vai aprender como implementar ou escalar a sua estrutura de perpétuo.  #vemproperpétuo",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/499943713_1032417148995455_7830798899638869057_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MjkxNzcwMjIxNDI5NjQ5OTQ2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=9BfC_howE-MQ7kNvwGL1mxK&_nc_oc=Adof-NG5ouDHRO0VBZtsh2RpL_mHsf-xxwDSPjpu9IRmk33DNfE6QuXByUXmTrtshnE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=qN_QPyllI56VMnmprkKLZg&_nc_ss=7a22e&oh=00_AQBwiLEr9RHpN1n9ihwKEaVxYkOg_GeTBEmGHE7q33hFbA&oe=6A65B320
Ch5veIQPCyD,https://www.instagram.com/reel/Ch5veIQPCyD/,clips,2022-08-30T23:34:13.000Z,1661902453,,300,10,,"Você pode ganhar dinheiro fazendo o que gosta!   Alexandre Fontes trabalhava em uma multinacional, mas se sentia infeliz e sugado!  Ele aproveitou o período da pandemia para começar a empreender no digital e 11 meses depois, atingiu o faturamento de 100 mil reais em 30 dias com o perpétuo!  Além de aumentar consideravelmente o seu faturamento, hoje ele tem liberdade, qualidade de vida e tempo livre!   Quer descobrir como alcançar esses resultados?   Clique no ➡link do perfil⬅ e conheça a estratégia capaz de te levar do zero aos 100 mil reais por mês!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/499425504_1478873369750035_4828038631170948161_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MjkxNjU3MTAxMjMzMTc0NDM4Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjgyOC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=_nLt64UQxRQQ7kNvwGgWRl8&_nc_oc=AdoETP6NxvQoGHYuVOCgiRDf5VJyygCG89uI5fgZ4EoDnNsw__wu6Z86XcEEfpalFI8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=aHldUe-yt9sMBM4dlcnf_A&_nc_ss=7a22e&oh=00_AQC6LSzDDXIYU_kboWS4rzkkFK5VhQ99pZwcDeYhaLlRew&oe=6A658783
Ch3GOS2MhXz,https://www.instagram.com/reel/Ch3GOS2MhXz/,clips,2022-08-29T22:54:52.000Z,1661813692,,237,8,,"Sandro atuava no mercado digital desde 2016, mas tinha dificuldade no processo de escala.   Seguindo a minha metodologia, ele conseguiu escalar os seus resultados no perpétuo e hoje fatura 100 mil reais em 30 dias!   Quer descobrir como?   Clique no ➡link do perfil⬅ e conheça a estratégia capaz de te levar do zero aos 100 mil reais por mês!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/495383191_1483917755903617_7895282658756099892_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MjkxNTgyNjY1NDMzNDAzMTM0Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjM2OC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=zCYUpAiiInUQ7kNvwHhddzE&_nc_oc=Adryakrv7joGobS5gYpqbuAdFgemRlMOOtF-OQBX8C9dLUK0Y18IKxxYjp3DFvFqC3U&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=aHldUe-yt9sMBM4dlcnf_A&_nc_ss=7a22e&oh=00_AQAaHor-wDLxOhhSLyjukobiXCb6Bpu6jKfKO2r0MuUKWQ&oe=6A65A653
ChxWYHjPw6D,https://www.instagram.com/reel/ChxWYHjPw6D/,clips,2022-08-27T17:21:27.000Z,1661620887,,1378,18,,"Descansar também faz parte do processo criativo.  Tire sempre momentos para aproveitar tudo aquilo que você tem construído, e com certeza a sua performance vai aumentar.  Concorda com isso?   #marketingdigital #marketingdigitalbrasil #perpetuo #michamenezes #empreendedorismo #inovação #tecnologia #clientes #marketing #negocios",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/501191383_3088849737932403_5524986236195887491_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MjkxNDIwODg0ODI4MzYzNTMzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=kNKOR2_ts4YQ7kNvwHj9nUc&_nc_oc=AdrKER2um8ECfdggXUoCsu3vb9DRY4y5Sl5D42wYPAHQoG5U-2V_F9wZ7tcnIr0uVwo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=aHldUe-yt9sMBM4dlcnf_A&_nc_ss=7a22e&oh=00_AQBsjDj3dZ2wOCP71XgX_hUtZQEFlvxUUQlpqzvkrOB2kw&oe=6A659F4D
